person_age,loan_percent_income,loan_int_rate,person_home_ownership,person_income,loan_status
31,0.07,6.92,MORTGAGE,72000,0
32,0.03,15.28,MORTGAGE,66000,1
27,0.08,5.42,MORTGAGE,72000,0
30,0.13,14.17,MORTGAGE,72000,0
29,0.1,5.42,MORTGAGE,72000,0
28,0.17,6.92,MORTGAGE,72000,0
27,0.23,15.27,RENT,44000,1
28,0.35,11.11,OWN,72000,0
31,0.2,12.69,RENT,50000,0
33,0.2,10.99,RENT,50000,0
27,0.16,6.91,MORTGAGE,72000,0
27,0.04,9.25,MORTGAGE,72000,0
29,0.14,6.17,MORTGAGE,72000,0
28,0.2,10.74,RENT,50000,0
30,0.2,10.99,RENT,50000,0
30,0.2,10.36,RENT,50000,0
32,0.2,9.25,RENT,50000,0
28,0.22,15.95,MORTGAGE,72000,0
27,0.33,10.99,MORTGAGE,72000,0
28,0.2,7.88,RENT,50000,0
28,0.23,13.48,RENT,44000,1
30,0.2,13.22,RENT,50000,0
30,0.28,10.38,MORTGAGE,72000,0
29,0.33,7.88,MORTGAGE,72000,0
34,0.06,7.14,MORTGAGE,72000,0
30,0.17,7.88,MORTGAGE,72000,0
29,0.2,11.26,RENT,50000,0
31,0.23,10.71,RENT,44000,1
27,0.23,10.99,RENT,44004,1
30,0.13,14.22,MORTGAGE,72000,0
29,0.23,15.33,RENT,44004,1
35,0.15,7.51,MORTGAGE,72000,0
28,0.31,10.25,MORTGAGE,72000,0
28,0.06,10.99,MORTGAGE,72000,0
29,0.33,10.99,MORTGAGE,72000,0
33,0.22,10.99,RENT,44784,1
33,0.2,16.4,RENT,50800,0
32,0.2,13.06,RENT,50911,0
27,0.06,10.99,MORTGAGE,72000,0
28,0.2,6.92,RENT,51000,0
28,0.22,14.26,MORTGAGE,72000,0
27,0.2,7.88,RENT,51000,0
27,0.14,8.94,OWN,72000,0
29,0.14,10.99,OWN,72000,0
28,0.21,8.94,MORTGAGE,72000,0
29,0.12,17.04,MORTGAGE,66000,1
31,0.17,14.96,MORTGAGE,72000,0
28,0.08,15.37,MORTGAGE,72000,0
32,0.19,5.79,RENT,51996,0
33,0.19,7.14,RENT,51996,0
30,0.17,10.95,MORTGAGE,72000,0
28,0.14,10.95,MORTGAGE,72000,0
27,0.17,11.89,MORTGAGE,72000,0
28,0.19,12.69,RENT,52000,0
27,0.21,13.16,MORTGAGE,72000,0
28,0.25,11.89,MORTGAGE,72000,0
28,0.19,6.92,RENT,52000,0
29,0.19,13.23,RENT,52000,0
33,0.09,10.99,MORTGAGE,72000,0
29,0.01,7.68,MORTGAGE,72000,0
28,0.1,6.0,MORTGAGE,72000,0
31,0.19,11.83,RENT,52000,0
29,0.19,8.0,RENT,52000,0
27,0.11,11.09,OWN,72000,0
33,0.19,15.96,RENT,53000,0
29,0.17,8.49,MORTGAGE,72072,0
28,0.22,10.99,MORTGAGE,72087,0
27,0.19,10.25,RENT,53000,0
33,0.19,8.94,RENT,53000,0
28,0.19,11.89,RENT,53000,0
28,0.19,5.42,RENT,53376,0
29,0.12,10.59,MORTGAGE,72396,0
33,0.19,8.9,RENT,54000,0
29,0.41,7.49,MORTGAGE,72500,0
31,0.12,11.99,MORTGAGE,72500,0
35,0.19,5.42,RENT,54000,0
32,0.06,5.42,MORTGAGE,72500,0
27,0.18,15.95,MORTGAGE,56525,1
35,0.06,10.25,MORTGAGE,72500,0
30,0.19,6.17,RENT,54000,0
29,0.1,13.79,MORTGAGE,72500,0
33,0.19,10.99,RENT,54000,0
29,0.18,9.99,RENT,54996,0
27,0.1,10.99,MORTGAGE,72800,0
28,0.2,10.37,RENT,48996,1
31,0.18,7.74,RENT,54996,0
33,0.22,13.79,MORTGAGE,72890,0
27,0.14,15.7,MORTGAGE,72900,0
34,0.15,12.21,MORTGAGE,72960,0
27,0.13,6.03,MORTGAGE,72996,0
30,0.2,15.45,RENT,48996,1
28,0.21,6.03,MORTGAGE,73000,0
27,0.18,14.27,RENT,55000,0
27,0.18,6.03,MORTGAGE,73000,0
31,0.21,10.99,MORTGAGE,73000,0
31,0.18,12.42,RENT,55000,0
32,0.13,7.9,MORTGAGE,73000,0
31,0.18,10.59,RENT,55000,0
32,0.18,8.49,RENT,55000,0
34,0.28,10.99,MORTGAGE,73000,0
32,0.08,15.62,MORTGAGE,73000,0
32,0.12,7.29,MORTGAGE,73000,0
27,0.14,5.79,MORTGAGE,73000,0
27,0.18,10.25,RENT,55000,0
29,0.16,7.29,MORTGAGE,73000,0
31,0.16,10.99,MORTGAGE,73000,0
29,0.18,12.53,RENT,55000,0
32,0.18,14.42,RENT,55000,0
28,0.18,9.32,RENT,55000,0
27,0.23,7.88,MORTGAGE,73000,0
28,0.16,13.11,MORTGAGE,73000,0
34,0.18,9.51,RENT,55000,0
28,0.21,11.83,MORTGAGE,73000,0
27,0.18,6.54,RENT,55812,0
35,0.18,12.42,RENT,56000,0
31,0.09,7.74,MORTGAGE,73000,0
33,0.18,11.36,RENT,56000,0
33,0.18,7.74,RENT,56000,0
28,0.21,10.99,MORTGAGE,73000,0
27,0.18,11.36,RENT,56253,0
28,0.19,12.73,MORTGAGE,73008,0
28,0.06,5.79,MORTGAGE,73073,0
29,0.18,18.64,RENT,57000,0
27,0.25,10.99,MORTGAGE,73200,0
27,0.2,13.22,MORTGAGE,73200,0
32,0.1,10.2,MORTGAGE,73200,0
34,0.22,13.85,MORTGAGE,67392,1
27,0.03,6.76,MORTGAGE,73400,0
34,0.18,11.14,RENT,57000,0
28,0.14,9.88,OWN,73500,0
30,0.14,14.74,MORTGAGE,73524,0
32,0.16,12.42,MORTGAGE,73527,0
34,0.17,10.65,RENT,58000,0
27,0.27,14.96,MORTGAGE,73580,0
34,0.2,12.42,MORTGAGE,73600,0
29,0.17,6.99,RENT,58000,0
32,0.17,10.96,RENT,58000,0
28,0.17,10.25,RENT,58100,0
27,0.24,16.29,MORTGAGE,57800,1
35,0.07,7.9,MORTGAGE,74000,0
34,0.23,14.27,MORTGAGE,74000,0
27,0.17,16.32,RENT,59004,0
29,0.16,10.99,MORTGAGE,74000,0
27,0.16,16.89,MORTGAGE,74000,0
32,0.02,7.49,MORTGAGE,74000,0
28,0.11,10.99,MORTGAGE,74000,0
29,0.19,13.49,RENT,54000,1
32,0.2,11.11,MORTGAGE,74000,0
30,0.14,10.74,OWN,74000,0
30,0.1,10.99,MORTGAGE,74000,0
28,0.17,8.9,RENT,60000,0
33,0.28,6.54,MORTGAGE,74000,0
29,0.34,11.49,MORTGAGE,74000,0
29,0.12,7.51,MORTGAGE,74000,0
32,0.01,14.72,MORTGAGE,68000,1
28,0.24,10.75,MORTGAGE,74000,0
29,0.19,11.71,RENT,54000,1
32,0.07,10.62,OWN,74000,0
30,0.19,13.92,MORTGAGE,74000,0
30,0.17,6.03,RENT,60000,0
32,0.17,12.42,RENT,60000,0
32,0.02,8.94,MORTGAGE,74000,0
30,0.17,7.49,RENT,60000,0
28,0.19,16.49,RENT,54000,1
35,0.11,8.0,MORTGAGE,74000,0
28,0.07,12.67,OWN,74000,0
34,0.1,6.62,OWN,74004,0
35,0.17,11.11,RENT,60000,0
29,0.14,11.86,MORTGAGE,74004,0
29,0.18,11.26,MORTGAGE,74004,0
28,0.19,16.02,RENT,54000,1
33,0.17,5.79,RENT,60000,0
34,0.17,9.62,RENT,60000,0
28,0.17,6.54,RENT,60000,0
34,0.15,9.25,MORTGAGE,74256,0
32,0.09,10.99,MORTGAGE,74280,0
32,0.09,7.9,MORTGAGE,74346,0
29,0.12,5.99,OWN,74360,0
28,0.16,10.99,MORTGAGE,74400,0
29,0.17,7.88,RENT,60000,0
27,0.19,15.95,RENT,54000,1
30,0.1,10.99,OWN,74400,0
31,0.17,7.88,MORTGAGE,74400,0
27,0.12,14.26,MORTGAGE,68400,1
32,0.17,7.51,RENT,60000,0
29,0.19,14.96,RENT,54000,1
28,0.13,10.78,OWN,74600,0
31,0.2,12.99,MORTGAGE,74628,0
34,0.19,9.91,OWN,74700,0
29,0.17,8.59,RENT,60000,0
28,0.08,13.98,MORTGAGE,74778,0
34,0.17,13.57,RENT,60000,0
27,0.28,10.59,MORTGAGE,74800,0
27,0.17,13.22,RENT,60000,0
28,0.26,17.39,MORTGAGE,68900,1
28,0.16,12.69,OWN,75000,0
29,0.17,11.97,RENT,60000,0
27,0.17,10.62,RENT,60132,0
29,0.24,12.42,OWN,75000,0
33,0.16,10.74,RENT,60626,0
30,0.13,14.27,OWN,75000,0
29,0.16,16.07,RENT,61000,0
28,0.2,8.9,MORTGAGE,75000,0
35,0.1,10.99,OWN,75000,0
27,0.09,13.48,RENT,43200,0
34,0.09,10.36,RENT,44000,0
33,0.08,7.9,MORTGAGE,75000,0
32,0.16,10.65,MORTGAGE,75000,0
27,0.1,8.9,MORTGAGE,75000,0
29,0.08,12.69,OWN,75000,0
28,0.09,10.99,RENT,45000,0
28,0.22,6.03,MORTGAGE,75000,0
35,0.05,14.27,MORTGAGE,75000,0
27,0.05,6.03,MORTGAGE,75000,0
29,0.1,15.99,RENT,39000,1
28,0.2,14.65,MORTGAGE,75000,0
32,0.07,15.96,MORTGAGE,75000,0
31,0.09,13.43,RENT,45000,0
28,0.43,10.99,MORTGAGE,69000,1
27,0.09,10.99,MORTGAGE,75000,0
30,0.25,7.9,MORTGAGE,75000,0
31,0.22,16.77,MORTGAGE,75000,0
30,0.09,10.59,RENT,45200,0
29,0.09,11.48,RENT,45204,0
35,0.27,13.49,MORTGAGE,75000,0
32,0.19,6.03,MORTGAGE,75000,0
27,0.09,13.99,RENT,45468,0
33,0.08,7.51,MORTGAGE,75000,0
32,0.16,11.71,MORTGAGE,75000,0
31,0.16,12.84,RENT,62004,0
34,0.04,7.9,MORTGAGE,75000,0
31,0.06,7.51,MORTGAGE,69000,1
35,0.37,17.27,MORTGAGE,69000,1
29,0.16,7.49,RENT,63000,0
29,0.16,15.33,RENT,63000,0
33,0.33,10.65,MORTGAGE,75000,0
27,0.16,15.27,RENT,64000,0
32,0.16,12.69,RENT,64000,0
29,0.11,12.99,MORTGAGE,75000,0
29,0.06,5.42,MORTGAGE,75000,0
30,0.16,11.99,RENT,64000,0
28,0.16,11.66,RENT,64000,0
28,0.16,10.65,RENT,64125,0
31,0.18,10.99,MORTGAGE,75000,0
29,0.11,5.42,MORTGAGE,75000,0
31,0.04,8.49,MORTGAGE,75000,0
29,0.16,8.94,RENT,64500,0
29,0.12,10.99,MORTGAGE,75000,0
32,0.07,11.49,MORTGAGE,75000,0
28,0.15,13.48,RENT,64600,0
33,0.13,10.99,MORTGAGE,75000,0
32,0.21,13.49,MORTGAGE,75000,0
31,0.15,7.66,RENT,64900,0
30,0.07,10.99,MORTGAGE,75000,0
35,0.17,13.49,RENT,59000,1
30,0.15,14.27,RENT,65000,0
29,0.07,15.62,OWN,75000,0
33,0.15,11.99,RENT,65000,0
27,0.21,16.89,OWN,75000,0
29,0.11,11.99,MORTGAGE,75000,0
31,0.03,12.99,MORTGAGE,75000,0
30,0.15,12.73,RENT,65000,0
27,0.06,5.42,MORTGAGE,58650,1
28,0.15,14.96,RENT,65000,0
28,0.15,7.88,RENT,65004,0
27,0.15,7.9,RENT,66000,0
35,0.13,7.29,MORTGAGE,75000,0
29,0.15,7.9,RENT,66000,0
28,0.15,7.9,RENT,66000,0
32,0.15,11.71,RENT,66000,0
33,0.15,10.95,RENT,66500,0
35,0.12,5.79,MORTGAGE,75000,0
31,0.16,7.29,MORTGAGE,75000,0
29,0.23,10.37,MORTGAGE,75000,0
27,0.13,10.99,MORTGAGE,75000,0
30,0.15,10.99,RENT,67202,0
35,0.15,10.65,RENT,67500,0
28,0.29,14.91,MORTGAGE,58650,1
29,0.15,14.27,RENT,68000,0
32,0.16,17.27,RENT,62000,1
29,0.15,10.65,RENT,68000,0
34,0.27,13.06,MORTGAGE,75000,0
34,0.11,5.42,MORTGAGE,75000,0
30,0.15,10.75,RENT,68000,0
27,0.15,10.99,RENT,68000,0
34,0.13,11.11,MORTGAGE,75000,0
28,0.15,10.99,RENT,68496,0
29,0.15,12.53,RENT,68500,0
30,0.15,7.88,RENT,68580,0
29,0.13,5.42,MORTGAGE,75000,0
34,0.14,12.18,RENT,69204,0
30,0.2,12.98,MORTGAGE,75000,0
33,0.16,5.42,MORTGAGE,75000,0
27,0.14,10.65,RENT,70000,0
29,0.08,10.99,MORTGAGE,75000,0
28,0.22,6.54,MORTGAGE,69000,1
31,0.14,10.99,RENT,70000,0
33,0.23,6.54,OWN,75000,0
29,0.14,10.99,RENT,70000,0
35,0.14,13.98,RENT,70000,0
27,0.13,5.79,MORTGAGE,75000,0
32,0.07,12.61,MORTGAGE,75000,0
35,0.14,16.45,RENT,70000,0
28,0.14,13.48,RENT,70000,0
28,0.21,6.17,MORTGAGE,75000,0
27,0.14,10.99,RENT,70000,0
35,0.14,6.62,RENT,70360,0
30,0.13,7.88,OWN,75000,0
30,0.11,7.14,MORTGAGE,75000,0
32,0.13,10.38,MORTGAGE,75000,0
29,0.05,10.75,MORTGAGE,75000,0
27,0.14,12.53,RENT,71020,0
33,0.13,7.88,MORTGAGE,75000,0
30,0.2,7.88,MORTGAGE,75000,0
29,0.04,17.19,MORTGAGE,58650,1
29,0.14,13.57,RENT,71500,0
29,0.16,7.51,OWN,75000,0
33,0.16,10.99,MORTGAGE,75000,0
31,0.16,10.38,MORTGAGE,75000,0
30,0.28,14.35,MORTGAGE,75000,0
30,0.15,14.83,RENT,66000,1
30,0.14,9.99,RENT,72000,0
34,0.14,7.51,RENT,72000,0
28,0.14,10.99,MORTGAGE,75000,0
27,0.05,11.49,MORTGAGE,75000,0
34,0.08,7.51,MORTGAGE,75000,0
28,0.15,15.7,RENT,66000,1
27,0.33,13.85,OWN,75000,0
29,0.06,10.99,MORTGAGE,75000,0
28,0.36,19.41,MORTGAGE,69000,1
34,0.14,11.11,RENT,73000,0
32,0.14,8.59,RENT,73000,0
32,0.27,16.45,MORTGAGE,75000,0
28,0.13,10.62,MORTGAGE,75000,0
28,0.14,11.71,RENT,74000,0
33,0.14,10.99,RENT,74000,0
33,0.13,16.89,RENT,74520,0
27,0.27,11.36,MORTGAGE,75000,0
33,0.13,10.99,RENT,75000,0
28,0.13,7.9,RENT,75000,0
35,0.33,10.99,OWN,75000,0
27,0.11,17.19,MORTGAGE,75000,0
29,0.19,13.92,MORTGAGE,75000,0
32,0.29,13.92,MORTGAGE,75000,0
32,0.13,7.29,RENT,75000,0
32,0.03,15.65,MORTGAGE,75000,0
30,0.13,7.29,RENT,75000,0
27,0.13,9.63,RENT,75000,0
34,0.13,10.0,RENT,75000,0
27,0.31,10.99,MORTGAGE,75000,0
34,0.17,20.17,MORTGAGE,58650,1
32,0.2,13.57,MORTGAGE,75000,0
31,0.21,11.83,MORTGAGE,75000,0
30,0.2,11.48,MORTGAGE,75000,0
28,0.27,12.18,MORTGAGE,75000,0
28,0.08,11.48,MORTGAGE,75000,0
27,0.24,13.57,MORTGAGE,75000,0
31,0.13,13.47,RENT,75000,0
28,0.13,10.99,MORTGAGE,75000,0
29,0.13,11.48,MORTGAGE,75000,0
28,0.13,9.2,RENT,77250,0
31,0.14,16.49,RENT,60775,1
31,0.11,18.21,MORTGAGE,75000,0
34,0.11,10.99,MORTGAGE,75000,0
29,0.16,9.63,MORTGAGE,75000,0
32,0.13,11.89,MORTGAGE,75000,0
31,0.13,11.41,RENT,78504,0
35,0.13,7.51,RENT,79000,0
33,0.05,14.11,MORTGAGE,75000,0
28,0.13,12.21,MORTGAGE,75000,0
28,0.13,7.66,RENT,79200,0
29,0.13,17.27,RENT,80000,0
30,0.12,10.99,MORTGAGE,69000,1
34,0.13,9.91,RENT,80000,0
28,0.1,15.05,OTHER,75000,0
31,0.27,14.74,MORTGAGE,75000,0
31,0.13,10.99,RENT,80000,0
27,0.08,13.47,OWN,75000,0
27,0.06,9.32,MORTGAGE,75000,0
27,0.11,10.95,MORTGAGE,75000,0
33,0.2,12.21,MORTGAGE,75000,0
34,0.09,9.38,MORTGAGE,75000,0
31,0.13,7.66,RENT,80000,0
27,0.05,10.51,MORTGAGE,75000,0
27,0.11,15.07,MORTGAGE,58650,1
28,0.2,11.34,MORTGAGE,75000,0
33,0.08,7.68,OWN,75000,0
29,0.04,9.45,MORTGAGE,75000,0
30,0.2,10.14,MORTGAGE,69000,1
31,0.13,8.59,RENT,80000,0
27,0.28,15.2,MORTGAGE,75000,0
27,0.1,8.38,OWN,75000,0
29,0.36,12.8,MORTGAGE,69000,1
27,0.12,15.2,RENT,80004,0
35,0.07,8.7,MORTGAGE,75000,0
35,0.12,7.51,RENT,80004,0
30,0.12,6.91,RENT,81004,0
27,0.24,10.0,MORTGAGE,75288,0
32,0.2,11.58,MORTGAGE,75333,0
27,0.08,7.74,MORTGAGE,75400,0
27,0.12,7.9,MORTGAGE,75500,0
28,0.05,14.91,MORTGAGE,75500,0
35,0.29,9.88,MORTGAGE,75573,0
29,0.12,11.99,RENT,83000,0
27,0.33,13.61,MORTGAGE,75600,0
28,0.12,11.86,RENT,83004,0
28,0.13,15.33,RENT,65984,1
27,0.13,8.94,MORTGAGE,75670,0
30,0.13,13.48,MORTGAGE,75689,0
33,0.29,10.25,MORTGAGE,75693,0
27,0.13,13.85,RENT,77976,1
29,0.14,13.67,MORTGAGE,59354,1
27,0.05,9.32,MORTGAGE,75852,0
33,0.13,13.06,RENT,78000,1
30,0.24,16.89,MORTGAGE,59497,1
29,0.11,10.74,OWN,75996,0
32,0.12,9.88,RENT,84456,0
33,0.12,8.0,RENT,84996,0
27,0.12,10.51,RENT,84996,0
29,0.37,16.77,OWN,76000,0
33,0.12,10.99,RENT,85000,0
30,0.12,6.62,RENT,85000,0
27,0.08,10.65,MORTGAGE,76000,0
28,0.13,5.42,MORTGAGE,70000,1
34,0.12,12.87,RENT,85000,0
30,0.12,13.16,RENT,85000,0
27,0.16,10.99,MORTGAGE,76000,0
35,0.13,5.42,MORTGAGE,76000,0
30,0.08,7.88,MORTGAGE,76000,0
27,0.12,9.99,RENT,85248,0
27,0.13,10.99,MORTGAGE,76000,0
29,0.11,7.51,RENT,88000,0
27,0.11,7.51,RENT,88000,0
31,0.11,10.99,RENT,89000,0
27,0.11,10.0,RENT,89904,0
34,0.24,11.14,MORTGAGE,70000,1
31,0.13,14.27,RENT,78000,1
27,0.11,14.27,RENT,90000,0
30,0.16,11.14,MORTGAGE,76080,0
29,0.06,6.99,MORTGAGE,76176,0
30,0.04,8.49,MORTGAGE,76200,0
29,0.26,6.91,MORTGAGE,76200,0
33,0.14,7.66,MORTGAGE,76248,0
27,0.11,7.49,RENT,90000,0
30,0.11,15.62,RENT,90000,0
30,0.16,6.54,MORTGAGE,76404,0
27,0.11,7.66,RENT,90000,0
28,0.13,12.42,MORTGAGE,76500,0
29,0.18,8.94,MORTGAGE,76500,0
32,0.11,11.12,RENT,90000,0
29,0.23,13.16,MORTGAGE,76596,0
30,0.11,14.18,RENT,90000,0
27,0.22,12.42,MORTGAGE,76788,0
27,0.04,10.99,MORTGAGE,60174,1
27,0.07,11.49,MORTGAGE,76800,0
29,0.03,9.62,OWN,76800,0
27,0.28,21.21,MORTGAGE,70800,1
28,0.02,12.18,MORTGAGE,76992,0
31,0.13,14.65,MORTGAGE,77000,0
32,0.13,16.77,MORTGAGE,77000,0
30,0.12,12.21,RENT,80004,1
31,0.08,12.69,MORTGAGE,77000,0
27,0.06,6.03,MORTGAGE,77000,0
28,0.03,11.71,MORTGAGE,77000,0
29,0.11,11.14,RENT,93000,0
33,0.16,7.29,MORTGAGE,77000,0
27,0.24,11.11,MORTGAGE,77000,0
34,0.11,9.99,RENT,95000,0
30,0.1,7.14,MORTGAGE,77000,0
35,0.35,16.82,MORTGAGE,60350,1
29,0.11,10.38,RENT,95000,0
29,0.06,7.14,MORTGAGE,77000,0
30,0.02,6.39,MORTGAGE,77000,0
30,0.32,12.18,MORTGAGE,77000,0
27,0.07,17.39,OWN,71000,1
27,0.1,10.99,RENT,102000,0
28,0.19,12.21,MORTGAGE,77000,0
27,0.07,12.99,RENT,55000,1
35,0.08,5.99,MORTGAGE,77040,0
29,0.23,10.2,RENT,44000,0
27,0.31,6.17,MORTGAGE,77065,0
27,0.21,10.38,RENT,48000,0
28,0.16,16.89,RENT,54400,1
29,0.28,13.85,MORTGAGE,77248,0
28,0.11,8.9,RENT,90000,0
35,0.1,11.03,MORTGAGE,77268,0
30,0.04,7.74,MORTGAGE,77270,0
29,0.01,7.37,OWN,77367,0
31,0.15,8.59,RENT,21000,1
29,0.14,14.27,MORTGAGE,71400,1
28,0.1,8.49,OWN,77500,0
32,0.17,10.99,MORTGAGE,77500,0
30,0.12,7.88,MORTGAGE,77500,0
27,0.37,9.91,RENT,30000,1
28,0.19,16.63,MORTGAGE,77544,0
28,0.35,20.03,MORTGAGE,71652,1
33,0.34,6.99,RENT,32400,1
31,0.21,10.99,MORTGAGE,77940,0
29,0.23,6.62,MORTGAGE,78000,0
33,0.04,13.49,MORTGAGE,78000,0
29,0.31,8.59,RENT,35000,1
33,0.26,15.96,MORTGAGE,78000,0
28,0.25,7.9,MORTGAGE,78000,0
28,0.13,9.91,MORTGAGE,78000,0
27,0.09,12.69,RENT,55000,0
31,0.13,15.96,MORTGAGE,72000,1
30,0.33,15.96,MORTGAGE,78000,0
28,0.15,10.99,MORTGAGE,78000,0
27,0.28,10.99,RENT,39000,1
27,0.18,8.49,MORTGAGE,61200,1
28,0.06,12.99,MORTGAGE,78000,0
32,0.1,6.99,MORTGAGE,78000,0
29,0.17,15.62,MORTGAGE,72000,1
35,0.12,10.99,MORTGAGE,78000,0
29,0.12,10.99,MORTGAGE,78000,0
32,0.22,10.59,RENT,50000,0
31,0.15,6.03,RENT,75000,0
27,0.2,16.89,MORTGAGE,78000,0
33,0.33,14.96,RENT,34000,1
30,0.36,11.99,RENT,30809,1
33,0.13,10.99,MORTGAGE,78000,0
34,0.33,12.21,RENT,33500,1
28,0.15,5.79,MORTGAGE,78000,0
31,0.32,13.23,RENT,34800,1
29,0.32,9.99,RENT,34900,1
33,0.32,10.36,RENT,35000,1
31,0.32,11.12,RENT,35000,1
27,0.06,5.42,MORTGAGE,78000,0
30,0.26,11.11,MORTGAGE,78000,0
31,0.06,5.79,MORTGAGE,78000,0
29,0.18,10.99,OWN,78000,0
28,0.17,10.99,MORTGAGE,78000,0
31,0.1,10.0,MORTGAGE,78000,0
35,0.13,6.54,MORTGAGE,78000,0
27,0.09,9.62,MORTGAGE,78000,0
28,0.07,5.79,OWN,78000,0
30,0.14,10.36,MORTGAGE,78000,0
33,0.25,5.79,RENT,45600,0
31,0.24,14.27,RENT,46000,0
28,0.24,13.48,RENT,46739,0
27,0.07,11.86,MORTGAGE,72000,1
27,0.15,15.58,OWN,78000,0
31,0.23,10.99,RENT,48000,0
28,0.23,14.26,RENT,48000,0
32,0.07,7.88,MORTGAGE,78000,0
30,0.24,13.98,RENT,46800,1
33,0.2,17.49,RENT,55259,0
35,0.28,15.96,OWN,40000,0
29,0.13,12.73,MORTGAGE,78000,0
29,0.19,14.22,RENT,60000,0
27,0.08,12.18,OWN,78000,0
27,0.07,8.59,MORTGAGE,78000,0
33,0.26,12.18,MORTGAGE,78000,0
27,0.19,8.94,OWN,78000,0
28,0.18,12.99,RENT,63000,0
35,0.28,16.7,MORTGAGE,72000,1
32,0.18,14.74,RENT,63800,0
34,0.19,15.62,RENT,60500,1
29,0.21,17.58,MORTGAGE,61200,1
33,0.16,8.94,RENT,70000,0
30,0.1,9.76,MORTGAGE,72000,1
30,0.16,12.42,RENT,69000,1
30,0.15,13.16,RENT,75000,0
32,0.13,10.99,MORTGAGE,78096,0
34,0.15,11.66,RENT,74000,1
35,0.38,17.58,MORTGAGE,78252,0
35,0.13,10.65,RENT,83000,0
28,0.13,9.91,RENT,85000,0
29,0.13,18.09,MORTGAGE,78300,0
34,0.22,6.62,MORTGAGE,78301,0
32,0.02,10.0,MORTGAGE,78400,0
29,0.13,10.99,RENT,87500,0
28,0.08,15.23,MORTGAGE,78408,0
31,0.19,12.18,MORTGAGE,78408,0
30,0.2,11.14,OTHER,78411,0
28,0.18,11.36,OWN,78465,0
27,0.11,10.99,RENT,101000,0
31,0.12,13.99,RENT,79050,1
35,0.14,12.23,MORTGAGE,78750,0
35,0.32,12.49,MORTGAGE,78862,0
29,0.27,9.99,RENT,42000,0
35,0.2,14.42,RENT,56472,0
28,0.15,13.16,MORTGAGE,78996,0
29,0.45,10.99,RENT,25000,1
33,0.26,7.88,RENT,43200,0
31,0.33,6.91,RENT,35000,1
27,0.16,10.99,MORTGAGE,79000,0
31,0.25,13.49,MORTGAGE,79000,0
32,0.1,10.99,MORTGAGE,79000,0
30,0.25,13.72,MORTGAGE,79000,0
27,0.22,7.51,RENT,52500,0
27,0.11,6.76,MORTGAGE,79000,0
30,0.09,7.14,MORTGAGE,79000,0
27,0.04,14.59,MORTGAGE,79000,0
32,0.38,9.99,RENT,30000,1
27,0.14,11.83,MORTGAGE,73000,1
29,0.09,10.99,MORTGAGE,79000,0
28,0.03,16.0,MORTGAGE,79000,0
34,0.06,9.32,MORTGAGE,79000,0
30,0.08,9.63,MORTGAGE,79000,0
31,0.06,8.0,MORTGAGE,79000,0
29,0.29,8.49,RENT,40000,0
30,0.18,13.72,RENT,65000,0
28,0.15,8.49,RENT,22188,1
31,0.24,6.99,MORTGAGE,79100,0
33,0.05,10.36,MORTGAGE,79112,0
29,0.1,5.42,MORTGAGE,79200,0
28,0.46,14.46,RENT,25200,1
27,0.19,17.14,OWN,79200,0
27,0.38,10.36,RENT,30000,1
30,0.08,13.49,MORTGAGE,79416,0
27,0.38,10.36,RENT,30000,1
33,0.07,13.85,MORTGAGE,79440,0
30,0.36,15.23,RENT,32000,1
29,0.36,14.22,RENT,32000,1
35,0.12,14.61,MORTGAGE,79500,0
28,0.21,7.9,MORTGAGE,79536,0
27,0.33,16.0,RENT,34928,1
30,0.32,15.27,RENT,36000,1
32,0.17,12.68,OWN,40000,0
28,0.38,14.46,RENT,30000,1
35,0.44,11.99,MORTGAGE,79750,0
27,0.3,12.42,RENT,38500,0
31,0.06,6.91,MORTGAGE,79800,0
29,0.08,7.14,MORTGAGE,79800,0
32,0.15,12.68,MORTGAGE,79872,0
29,0.25,14.96,MORTGAGE,79894,0
33,0.1,21.36,MORTGAGE,79985,0
28,0.13,10.0,OWN,40000,0
28,0.19,10.99,OWN,79995,0
35,0.24,11.11,RENT,48000,0
35,0.23,12.42,RENT,50000,0
35,0.13,6.92,OWN,40000,0
28,0.11,12.69,MORTGAGE,80000,0
29,0.16,11.71,RENT,74000,0
32,0.15,7.05,RENT,74500,0
33,0.12,10.0,RENT,92259,0
35,0.1,11.49,RENT,110000,0
27,0.15,10.99,RENT,78262,0
34,0.19,6.03,MORTGAGE,80000,0
32,0.18,13.49,RENT,65000,0
34,0.14,15.96,MORTGAGE,74000,1
27,0.11,6.03,MORTGAGE,80000,0
32,0.47,12.68,RENT,25000,1
31,0.33,13.06,RENT,35000,1
27,0.27,15.31,RENT,44004,1
29,0.13,7.9,MORTGAGE,80000,0
28,0.15,6.03,MORTGAGE,80000,0
27,0.12,13.47,RENT,98000,0
28,0.1,7.9,OWN,80000,0
30,0.04,6.62,MORTGAGE,80000,0
27,0.09,11.71,MORTGAGE,80000,0
27,0.07,6.03,MORTGAGE,80000,0
33,0.4,9.99,RENT,30000,1
27,0.29,12.53,RENT,42000,0
31,0.25,8.9,MORTGAGE,80000,0
33,0.21,16.29,RENT,58344,0
27,0.09,12.69,MORTGAGE,80000,0
32,0.15,5.99,MORTGAGE,80000,0
30,0.15,7.29,RENT,22452,1
29,0.31,7.49,MORTGAGE,80000,0
